Price,Sales,Region,Product_Category,Discount,Discount_Flag,Price_Elasticity,Sales_Change_Pct,Year_Sold,Garage_Cars,Condition_1,Overall_Qual
272000.0,13,CollgCr,house,Normal|WD,0,0.3793103448275862,0.0729166666666666,2010,2,Norm,8
315000.0,8,Timber,house,Normal|WD,0,0.3787066418645366,-0.0292640314479143,2009,3,Norm,9
248000.0,11,NoRidge,house,Normal|WD,0,-0.1774461028192371,0.0785714285714285,2007,3,Norm,8
213250.0,21,NWAmes,house,Normal|WD,0,0.1659376708583925,0.0511363636363636,2009,2,RRAn,7
133000.0,53,NAmes,house,Normal|WD,0,-0.05,0.016453382084095,2007,1,Norm,7
179665.0,24,Gilbert,house,Partial|New,1,-0.0073756906077348,,2006,2,Norm,7
229000.0,18,NWAmes,house,Normal|WD,0,0.2520503007107709,,2006,3,Norm,7
210000.0,10,BrkSide,house,Normal|WD,0,0.6894609814963797,0.1768558951965065,2007,2,Norm,6
129500.0,11,Mitchel,house,Normal|WD,0,-0.1563517915309446,-0.1270358306188925,2007,2,Norm,5
125000.0,25,OldTown,house,Normal|WD,0,0.0504201680672268,0.1359649122807017,2008,2,Feedr,5
263000.0,18,Somerst,house,Normal|WD,0,0.1662971175166297,0.068709010079669,2009,2,Norm,7
140000.0,1,NPkVill,house,Abnorml|COD,1,-0.0410958904109589,-0.0106007067137809,2008,2,Norm,6
112500.0,25,OldTown,house,Normal|WD,0,-0.0546218487394958,0.1359649122807017,2008,1,Norm,5
255500.0,22,NridgHt,house,Normal|WD,0,-0.1888888888888888,-0.2375246047024723,2009,3,Norm,8
108000.0,27,Edwards,house,Normal|WD,0,-0.1129363449691991,-0.1563088512241054,2009,2,Feedr,4
284000.0,12,NridgHt,house,Normal|WD,0,-0.0984126984126984,0.1648755905511811,2008,3,Norm,7
113000.0,15,BrkSide,house,Normal|WD,0,-0.0909090909090909,,2006,1,Norm,5
141000.0,44,NAmes,house,Normal|WD,0,0.0071428571428571,,2006,1,Norm,5
108000.0,7,IDOTRR,house,Normal|COD,1,0.0485436893203883,,2006,1,Norm,4
175000.0,10,Gilbert,house,Normal|WD,0,-0.0331491712707182,0.0609966852707028,2008,2,Norm,7
234000.0,7,Blmngtn,house,Normal|WD,0,0.225130890052356,,2006,2,Norm,7
121500.0,16,Sawyer,house,Normal|WD,0,-0.1,-0.0437956204379562,2010,2,Norm,5
170000.0,11,Mitchel,house,Normal|WD,0,0.1074918566775244,,2006,2,Norm,5
108000.0,26,Edwards,house,Normal|WD,0,-0.1129363449691991,0.10625,2008,0,Norm,5
185000.0,26,Edwards,house,Normal|WD,0,0.5195071868583162,0.10625,2008,2,Norm,6
268000.0,9,NoRidge,house,Normal|WD,0,-0.1111111111111111,,2006,2,Norm,7
128000.0,3,SWISU,house,Normal|WD,0,-0.082437275985663,-0.1001757469244288,2010,1,Norm,6
325000.0,4,StoneBr,house,Normal|WD,0,0.1690647482014388,-0.0537848605577689,2008,3,Norm,9
214000.0,8,NridgHt,house,Normal|WD,0,-0.3206349206349206,-0.0602836879432624,2010,2,Norm,7
316600.0,15,SawyerW,house,Normal|WD,0,0.7598665925514174,0.0318080357142857,2009,2,Norm,8
135960.0,44,NAmes,apartment,Normal|WD,0,-0.0288571428571428,,2006,2,Norm,5
142600.0,50,NAmes,apartment,Normal|WD,0,0.0185714285714285,0.0449640287769784,2008,2,Norm,5
120000.0,44,NAmes,house,Abnorml|WD,1,-0.1428571428571428,,2006,1,Norm,6
224500.0,8,Timber,house,Partial|New,1,-0.0173979647663858,-0.0292640314479143,2009,2,Norm,7
170000.0,19,Gilbert,house,Normal|WD,0,-0.0607734806629834,-0.0413633894622487,2007,2,Norm,7
139000.0,53,NAmes,house,Normal|WD,0,-0.0071428571428571,0.016453382084095,2007,1,Norm,5
118500.0,50,NAmes,house,Abnorml|COD,1,-0.1535714285714285,0.0449640287769784,2008,1,Norm,5
145000.0,8,SWISU,house,Normal|WD,0,0.039426523297491,0.0444199706314243,2009,1,Norm,7
164500.0,17,Sawyer,house,Abnorml|WD,1,0.2185185185185185,,2006,2,Norm,5
146000.0,20,Somerst,house,Abnorml|WD,1,-0.352549889135255,-0.0010882110469909,2008,2,Norm,7
131500.0,25,OldTown,house,Normal|WD,0,0.1050420168067226,0.1359649122807017,2008,1,Norm,5
181900.0,53,NAmes,house,Normal|WD,0,0.2992857142857142,0.016453382084095,2007,2,Norm,6
253293.0,22,NridgHt,house,Partial|New,1,-0.1958952380952381,-0.2375246047024723,2009,3,Norm,8
118500.0,17,Edwards,apartment,Normal|WD,0,-0.0266940451745379,-0.0769230769230769,2007,0,Norm,6
325000.0,25,OldTown,house,Normal|WD,0,1.73109243697479,0.1359649122807017,2008,2,Artery,10
133000.0,17,BrkSide,house,Normal|WD,0,0.0699919549477071,0.0364372469635627,2009,1,Norm,4
369900.0,7,Timber,house,Partial|New,1,0.6189955137323558,,2006,3,Norm,8
130000.0,14,BrkSide,house,Normal|WD,0,0.0458567980691874,-0.0834879406307977,2008,1,RRAn,6
137000.0,11,Sawyer,house,Normal|WD,0,0.0148148148148148,0.0223880597014925,2009,2,Norm,5
143000.0,4,ClearCr,house,Partial|WD,1,-0.2858926342072409,-0.2034482758620689,2009,1,Norm,5
79500.0,14,BrkSide,house,Normal|WD,0,-0.3604183427192277,-0.0834879406307977,2008,1,RRAn,5
185900.0,36,CollgCr,house,Normal|WD,0,-0.0573022312373225,-0.0574017527366355,2008,2,Norm,7
451950.0,22,NridgHt,house,Normal|ConLI,1,0.4347619047619047,-0.2375246047024723,2009,3,Norm,10
138000.0,10,Mitchel,house,Normal|WD,0,-0.1009771986970684,0.2350746268656716,2008,2,Norm,5
140000.0,39,CollgCr,house,Normal|WD,0,-0.2900608519269776,0.0105263157894736,2009,2,Norm,6
110000.0,36,CollgCr,house,Normal|WD,0,-0.4421906693711968,-0.0574017527366355,2008,1,Norm,5
319000.0,6,StoneBr,house,Partial|New,1,0.1474820143884892,,2006,3,Norm,8
114504.0,26,OldTown,house,Normal|WD,0,-0.037781512605042,,2006,1,Norm,6
194201.0,2,Blmngtn,house,Partial|New,1,0.0167591623036649,-0.147206976744186,2007,3,Norm,7
217500.0,11,Crawfor,house,Normal|WD,0,0.0841175532339102,,2006,2,Norm,5
151000.0,1,Blueste,house,Normal|COD,1,0.0981818181818181,,2008,2,Norm,6
275000.0,17,NridgHt,house,Normal|WD,0,-0.1269841269841269,,2006,2,Norm,8
141000.0,12,IDOTRR,house,Normal|WD,0,0.3689320388349514,0.0957746478873239,2007,1,Norm,6
220000.0,8,SawyerW,house,Abnorml|WD,1,0.2229016120066703,,2006,2,Norm,8
151000.0,8,Somerst,house,Normal|WD,0,-0.3303769401330377,-0.1120263591433278,2010,2,Norm,7
221000.0,36,CollgCr,house,Normal|WD,0,0.1206896551724138,-0.0574017527366355,2008,2,Norm,7
205000.0,45,NAmes,house,Normal|WD,0,0.4642857142857143,-0.0430292598967297,2009,2,Norm,7
152000.0,39,CollgCr,house,Normal|WD,0,-0.22920892494929,0.0105263157894736,2009,2,Norm,5
225000.0,19,Edwards,house,Normal|WD,0,0.8480492813141683,,2006,1,Norm,5
359100.0,19,Crawfor,house,Alloca|WD,1,0.7899154637530904,-0.0775908045977011,2007,2,Norm,8
118500.0,17,Sawyer,house,Normal|WD,0,-0.1222222222222222,-0.1456953642384106,2007,1,Feedr,4
313000.0,39,CollgCr,house,Normal|WD,0,0.5872210953346856,0.0105263157894736,2009,3,PosN,9
148000.0,12,NWAmes,house,Normal|WD,0,-0.1908146528157463,-0.0697368421052631,2007,2,Norm,6
261500.0,39,CollgCr,house,Normal|WD,0,0.3260649087221095,0.0105263157894736,2009,2,Norm,8
147000.0,11,Mitchel,house,Partial|New,1,-0.0423452768729641,-0.1270358306188925,2007,0,Feedr,5
75500.0,3,MeadowV,house,Normal|WD,0,-0.1420454545454545,-0.0511363636363636,2010,0,Norm,4
137500.0,33,NAmes,house,Abnorml|WD,1,-0.0178571428571428,0.0719424460431654,2010,2,Feedr,6
183200.0,24,Gilbert,house,Normal|WD,0,0.0121546961325966,,2006,2,Norm,6
105500.0,50,NAmes,house,Normal|WD,0,-0.2464285714285714,0.0449640287769784,2008,2,Artery,6
314813.0,18,NridgHt,house,Partial|New,1,-0.0005936507936507,0.0079365079365079,2007,3,Norm,9
305000.0,7,Timber,house,Normal|WD,0,0.3349381770434402,-0.0420502092050209,2008,3,Norm,8
67000.0,26,Edwards,house,Normal|WD,0,-0.4496919917864476,0.10625,2008,0,Norm,3
240000.0,15,NWAmes,house,Normal|WD,0,0.3121924548933844,-0.0042432814710042,2008,2,Norm,6
135000.0,11,Sawyer,house,Normal|WD,0,0.0,0.0223880597014925,2009,2,Norm,5
168500.0,24,Somerst,house,Normal|WD,0,-0.2527716186252771,0.2154308617234469,2007,2,Norm,6
165150.0,18,NWAmes,house,Normal|WD,0,-0.0970475669764898,,2006,2,Norm,6
160000.0,33,NAmes,house,Normal|WD,0,0.1428571428571428,0.0719424460431654,2010,2,Norm,6
139900.0,53,NAmes,house,Normal|WD,0,-0.0007142857142857,0.016453382084095,2007,1,Norm,5
153000.0,33,NAmes,house,Normal|WD,0,0.0928571428571428,0.0719424460431654,2010,1,Norm,6
135000.0,53,NAmes,house,Family|WD,1,-0.0357142857142857,0.016453382084095,2007,2,Norm,5
168500.0,50,NAmes,house,Normal|WD,0,0.2035714285714285,0.0449640287769784,2008,2,Feedr,6
124000.0,26,OldTown,house,Abnorml|WD,1,0.042016806722689,,2006,1,Artery,5
209500.0,18,NridgHt,house,Normal|WD,0,-0.3349206349206349,0.0079365079365079,2007,2,Norm,8
82500.0,21,NWAmes,house,Family|WD,1,-0.5489338436303991,0.0511363636363636,2009,2,Norm,7
139400.0,53,NAmes,house,Normal|WD,0,-0.0042857142857142,0.016453382084095,2007,1,Norm,5
144000.0,14,OldTown,apartment,Normal|WD,0,0.2100840336134453,0.1298405466970387,2010,2,Norm,6
200000.0,2,SWISU,house,Abnorml|WD,1,0.4336917562724014,0.4506769825918762,2007,0,Feedr,6
60000.0,17,BrkSide,house,Normal|ConLw,1,-0.5172968624296058,0.0364372469635627,2009,0,Norm,2
93000.0,24,OldTown,house,Normal|WD,0,-0.2184873949579832,-0.1525096525096525,2009,1,Norm,5
85000.0,26,Edwards,house,Normal|WD,0,-0.3018480492813141,0.10625,2008,0,Feedr,5
264561.0,7,Blmngtn,house,Partial|New,1,0.3851361256544502,,2006,3,Norm,8
274000.0,12,NridgHt,house,Normal|WD,0,-0.1301587301587301,0.1648755905511811,2008,2,Norm,8
226000.0,24,Somerst,house,Normal|WD,0,0.0022172949002217,0.2154308617234469,2007,2,Norm,7
345000.0,45,NAmes,house,Normal|WD,0,1.4642857142857142,-0.0430292598967297,2009,2,Norm,8
152000.0,12,NWAmes,house,Normal|WD,0,-0.1689447785675232,-0.0697368421052631,2007,2,RRAn,5
370878.0,18,Somerst,house,Partial|New,1,0.6446917960088692,0.068709010079669,2009,3,Norm,9
143250.0,53,NAmes,house,Normal|WD,0,0.0232142857142857,0.016453382084095,2007,2,Norm,6
98300.0,50,NAmes,house,Normal|WD,0,-0.2978571428571429,0.0449640287769784,2008,2,Norm,5
155000.0,26,Edwards,house,Normal|WD,0,0.2731006160164271,0.10625,2008,2,Norm,6
155000.0,33,NAmes,house,Normal|WD,0,0.1071428571428571,0.0719424460431654,2010,2,PosN,6
84500.0,4,MeadowV,house,Normal|WD,0,-0.0397727272727272,-0.1559055118110236,2007,0,Norm,4
205950.0,20,Somerst,house,Normal|WD,0,-0.0866962305986696,-0.0010882110469909,2008,2,Norm,7
108000.0,27,Edwards,house,Normal|WD,0,-0.1129363449691991,-0.1563088512241054,2009,1,Artery,4
191000.0,39,CollgCr,house,Normal|WD,0,-0.0314401622718052,0.0105263157894736,2009,2,Norm,7
135000.0,7,IDOTRR,house,Normal|WD,0,0.3106796116504854,-0.2330762639245929,2008,1,Norm,6
350000.0,6,NoRidge,house,Normal|WD,0,0.1608623548922056,0.0206953642384105,2008,3,Norm,8
88000.0,1,BrDale,house,Family|WD,1,-0.1698113207547169,-0.2589473684210526,2010,1,Norm,6
145500.0,50,NAmes,house,Normal|WD,0,0.0392857142857142,0.0449640287769784,2008,1,Norm,5
149000.0,9,Crawfor,house,Normal|WD,0,-0.2573171704282638,0.1165164686179121,2008,1,Norm,7
97500.0,33,NAmes,house,Abnorml|WD,1,-0.3035714285714285,0.0719424460431654,2010,1,Artery,6
167000.0,27,Edwards,house,Normal|WD,0,0.3716632443531827,-0.1563088512241054,2009,2,Norm,5
197900.0,12,NWAmes,house,Normal|WD,0,0.0820120284308365,-0.0697368421052631,2007,2,Norm,7
402000.0,8,NoRidge,house,Normal|WD,0,0.3333333333333333,0.0916463909164639,2009,3,Norm,8
110000.0,45,NAmes,house,Normal|WD,0,-0.2142857142857142,-0.0430292598967297,2009,2,Norm,6
137500.0,26,Edwards,house,Normal|WD,0,0.1293634496919918,0.10625,2008,2,Norm,4
423000.0,16,Somerst,house,Partial|New,1,0.8758314855875832,,2006,3,RRAn,8
230500.0,24,Gilbert,house,Normal|WD,0,0.2734806629834254,,2006,2,Norm,8
129000.0,53,NAmes,house,Abnorml|WD,1,-0.0785714285714285,0.016453382084095,2007,2,Norm,6
193500.0,11,SawyerW,house,Normal|WD,0,0.0755975541967759,-0.1384615384615384,2008,2,Norm,6
168000.0,17,Sawyer,house,Normal|WD,0,0.2444444444444444,,2006,2,Norm,5
137500.0,11,Crawfor,house,Normal|WD,0,-0.3146383284153441,,2006,1,Norm,4
173500.0,39,CollgCr,house,Normal|WD,0,-0.120182555780933,0.0105263157894736,2009,2,Norm,6
103600.0,27,Edwards,house,Normal|WD,0,-0.1490759753593429,-0.1563088512241054,2009,1,Artery,6
165000.0,3,Veenker,house,Normal|WD,0,-0.2431192660550458,,2006,2,Norm,6
257500.0,19,Crawfor,house,Normal|WD,0,0.2834954940585373,-0.0775908045977011,2007,2,Norm,6
140000.0,50,NAmes,house,Normal|WD,0,0.0,0.0449640287769784,2008,1,Norm,6
148500.0,4,NPkVill,house,Normal|WD,0,0.0171232876712328,0.0553571428571428,2009,2,Norm,6
87000.0,26,OldTown,house,Normal|WD,0,-0.2689075630252101,,2006,3,Norm,4
109500.0,24,OldTown,house,Normal|WD,0,-0.0798319327731092,-0.1525096525096525,2009,1,Norm,5
372500.0,5,StoneBr,house,Partial|New,1,0.3399280575539568,0.1705263157894737,2009,3,Norm,8
128500.0,17,Sawyer,house,Normal|WD,0,-0.0481481481481481,-0.1456953642384106,2007,2,Norm,5
143000.0,13,SawyerW,house,Normal|WD,0,-0.2051139521956642,-0.0373174689021092,2010,1,Norm,6
159434.0,8,SWISU,house,Abnorml|WD,1,0.1428960573476702,0.0444199706314243,2009,1,Norm,5
173000.0,8,ClearCr,house,Normal|WD,0,-0.1360799001248439,-0.0354767184035476,2008,2,Norm,6
285000.0,30,CollgCr,house,Normal|WD,0,0.4452332657200811,0.0078525,2007,3,Norm,9
221000.0,7,NoRidge,house,Normal|WD,0,-0.2669983416252073,-0.138187221396731,2010,2,Norm,7
207500.0,5,StoneBr,house,Normal|WD,0,-0.2535971223021582,-0.2627610626227202,2007,2,Norm,7
227875.0,24,Somerst,house,Partial|New,1,0.0105321507760532,0.2154308617234469,2007,2,Norm,7
148800.0,24,Somerst,house,Normal|WD,0,-0.3401330376940133,0.2154308617234469,2007,2,Norm,7
392000.0,5,StoneBr,house,Partial|New,1,0.4100719424460431,-0.2627610626227202,2007,2,Norm,8
194700.0,18,NridgHt,house,Normal|WD,0,-0.3819047619047619,0.0079365079365079,2007,2,Norm,6
141000.0,36,CollgCr,house,Normal|WD,0,-0.2849898580121703,-0.0574017527366355,2008,2,Norm,6
755000.0,11,NoRidge,house,Normal|WD,0,1.5041459369817578,0.0785714285714285,2007,3,Norm,10
335000.0,7,Timber,house,Normal|WD,0,0.4662435715067294,,2006,2,Norm,7
108480.0,26,OldTown,house,Abnorml|WD,1,-0.0884033613445378,,2006,1,Norm,5
141500.0,17,BrkSide,house,Normal|WD,0,0.1383748994368463,0.0364372469635627,2009,2,Norm,5
176000.0,7,Timber,house,Normal|WD,0,-0.2296750191487033,,2006,2,Norm,6
89000.0,15,BrkSide,house,Normal|WD,0,-0.2839903459372486,,2006,1,Norm,5
123500.0,19,Edwards,house,Normal|WD,0,0.0143737166324435,,2006,1,Norm,5
138500.0,16,Sawyer,house,Normal|WD,0,0.0259259259259259,-0.0437956204379562,2010,1,RRAe,5
196000.0,20,Somerst,house,Normal|WD,0,-0.130820399113082,-0.0010882110469909,2008,2,Norm,7
312500.0,7,Timber,house,Normal|WD,0,0.3677645256592625,,2006,3,Norm,8
140000.0,18,NWAmes,house,Normal|COD,1,-0.2345544013121924,,2006,2,Norm,7
361919.0,6,StoneBr,house,Partial|New,1,0.3018669064748201,,2006,3,Norm,8
140000.0,14,OldTown,house,Normal|WD,0,0.1764705882352941,0.1298405466970387,2010,2,Feedr,5
213000.0,13,CollgCr,house,Normal|WD,0,0.0801217038539553,0.0729166666666666,2010,2,Norm,7
55000.0,6,IDOTRR,house,Normal|WD,0,-0.4660194174757281,0.0069176470588235,2010,0,Norm,4
302000.0,6,ClearCr,house,Normal|WD,0,0.5081148564294632,0.1868421052631579,2007,2,Norm,7
254000.0,22,NridgHt,house,Normal|WD,0,-0.1936507936507936,-0.2375246047024723,2009,2,Norm,8
179540.0,19,Gilbert,house,Partial|New,1,-0.0080662983425414,-0.0413633894622487,2007,2,Norm,7
109900.0,13,Sawyer,house,Abnorml|WD,1,-0.1859259259259259,0.0387596899224806,2008,1,Norm,5
52000.0,14,BrkSide,house,Normal|WD,0,-0.581657280772325,-0.0834879406307977,2008,0,Norm,3
102776.0,6,IDOTRR,house,Abnorml|WD,1,-0.0021747572815533,0.0069176470588235,2010,1,Norm,4
189000.0,4,StoneBr,house,Normal|WD,0,-0.3201438848920863,-0.0537848605577689,2008,2,Norm,8
129000.0,15,BrkSide,house,Normal|WD,0,0.0378117457763475,,2006,2,RRAn,4
130500.0,16,Sawyer,house,Normal|WD,0,-0.0333333333333333,-0.0437956204379562,2010,2,RRAe,6
165000.0,21,NWAmes,house,Normal|WD,0,-0.0978676872607982,0.0511363636363636,2009,2,Norm,6
159500.0,24,OldTown,house,Normal|WD,0,0.3403361344537815,-0.0375685943436049,2007,2,Norm,7
157000.0,15,NWAmes,house,Normal|WD,0,-0.1416074357572443,-0.0042432814710042,2008,2,Norm,5
341000.0,6,NoRidge,house,Normal|WD,0,0.1310116086235489,0.0206953642384105,2008,3,Norm,7
128500.0,32,CollgCr,house,Normal|WD,0,-0.3483772819472616,,2006,1,Norm,5
275000.0,6,StoneBr,house,Normal|WD,0,-0.0107913669064748,,2006,2,Norm,8
143000.0,13,CollgCr,house,Normal|WD,0,-0.2748478701825558,0.0729166666666666,2010,2,Norm,6
124500.0,45,NAmes,house,Normal|WD,0,-0.1107142857142857,-0.0430292598967297,2009,2,Norm,4
135000.0,26,Edwards,house,Normal|WD,0,0.108829568788501,0.10625,2008,1,Norm,4
320000.0,27,Edwards,house,Normal|WD,0,1.6283367556468171,-0.1563088512241054,2009,3,Norm,9
120500.0,45,NAmes,house,Normal|WD,0,-0.1392857142857143,-0.0430292598967297,2009,2,Norm,4
222000.0,9,Crawfor,house,Normal|WD,0,0.1065475715766807,-0.2209821428571428,2009,2,Norm,6
194500.0,39,CollgCr,house,Normal|WD,0,-0.0136916835699797,0.0105263157894736,2009,2,Norm,7
110000.0,45,NAmes,apartment,Abnorml|COD,1,-0.2142857142857142,-0.0430292598967297,2009,3,Norm,5
103000.0,5,IDOTRR,house,Normal|WD,0,0.0,-0.0502793296089385,2009,2,Norm,4
236500.0,5,StoneBr,house,Normal|WD,0,-0.1492805755395683,-0.1492805755395683,2010,2,Norm,8
187500.0,11,Timber,house,Normal|WD,0,-0.1793412846044424,-0.044,2007,2,Norm,7
222500.0,36,CollgCr,house,Normal|WD,0,0.1282961460446247,-0.0574017527366355,2008,2,Norm,7
131400.0,11,Sawyer,house,Normal|WD,0,-0.0266666666666666,0.0223880597014925,2009,1,Feedr,5
108000.0,17,Sawyer,house,Family|WD,1,-0.2,-0.1456953642384106,2007,1,Norm,5
163000.0,26,OldTown,house,Normal|WD,0,0.3697478991596639,,2006,2,Norm,7
93500.0,44,NAmes,apartment,Normal|WD,0,-0.3321428571428571,,2006,2,Norm,3
239900.0,24,Gilbert,house,Normal|WD,0,0.3254143646408839,,2006,3,Norm,8
179000.0,27,Edwards,apartment,Alloca|WD,1,0.4702258726899384,-0.1563088512241054,2009,0,Norm,5
190000.0,39,CollgCr,house,Normal|WD,0,-0.0365111561866125,0.0105263157894736,2009,2,Norm,7
132000.0,24,OldTown,house,Abnorml|WD,1,0.1092436974789916,-0.0375685943436049,2007,2,Norm,5
142000.0,13,Sawyer,house,Normal|WD,0,0.0518518518518518,0.0387596899224806,2008,1,Feedr,6
179000.0,12,SawyerW,house,Normal|WD,0,-0.0050027793218454,0.2458820005989817,2007,2,Norm,7
175000.0,11,Sawyer,house,Normal|WD,0,0.2962962962962963,0.0223880597014925,2009,2,Norm,5
180000.0,4,StoneBr,house,Normal|WD,0,-0.3525179856115107,-0.0537848605577689,2008,2,Norm,8
299800.0,15,NWAmes,house,Normal|WD,0,0.6391470749043193,-0.0042432814710042,2008,2,Norm,8
236000.0,20,Gilbert,house,Normal|WD,0,0.3038674033149171,-0.0251001335113484,2009,2,Norm,7
265979.0,24,OldTown,house,Normal|WD,0,1.2351176470588234,-0.1525096525096525,2009,4,Norm,7
260400.0,7,NoRidge,house,Normal|WD,0,-0.136318407960199,-0.138187221396731,2010,2,Norm,7
98000.0,27,Edwards,house,Normal|WD,0,-0.1950718685831622,-0.1563088512241054,2009,1,Norm,4
96500.0,14,OldTown,house,Normal|WD,0,-0.1890756302521008,0.1298405466970387,2010,0,Norm,4
162000.0,19,Gilbert,house,Normal|WD,0,-0.1049723756906077,-0.0413633894622487,2007,2,RRAn,7
217000.0,32,CollgCr,house,Normal|WD,0,0.1004056795131845,,2006,2,Norm,6
275500.0,17,NridgHt,house,Normal|WD,0,-0.1253968253968254,,2006,3,Norm,8
156000.0,45,NAmes,house,Normal|WD,0,0.1142857142857142,-0.0430292598967297,2009,2,Norm,6
172500.0,18,Somerst,house,Normal|WD,0,-0.2350332594235033,0.068709010079669,2009,2,Norm,6
212000.0,39,CollgCr,house,Normal|WD,0,0.075050709939148,0.0105263157894736,2009,2,Norm,8
158900.0,16,Sawyer,house,Abnorml|WD,1,0.177037037037037,-0.0437956204379562,2010,2,Norm,6
179400.0,20,Somerst,house,Normal|WD,0,-0.2044345898004434,-0.0010882110469909,2008,2,Norm,7
290000.0,11,NoRidge,house,Normal|WD,0,-0.0381426202321724,0.0785714285714285,2007,3,Norm,8
127500.0,45,NAmes,house,Normal|WD,0,-0.0892857142857142,-0.0430292598967297,2009,1,Norm,6
100000.0,17,BrkSide,house,Normal|WD,0,-0.1954947707160096,0.0364372469635627,2009,2,Feedr,5
215200.0,8,Somerst,house,Normal|Con,0,-0.0456762749445676,-0.1120263591433278,2010,2,Norm,7
337000.0,8,NoRidge,house,Normal|WD,0,0.1177446102819237,0.0916463909164639,2009,3,Norm,8
270000.0,3,Veenker,house,Normal|WD,0,0.2385321100917431,,2006,2,Norm,8
264132.0,20,Somerst,house,Partial|New,1,0.1713170731707317,-0.0010882110469909,2008,2,Norm,9
196500.0,7,NWAmes,house,Normal|WD,0,0.0743575724439584,0.0621621621621621,2010,2,Norm,7
160000.0,10,Mitchel,house,Normal|WD,0,0.0423452768729641,0.2350746268656716,2008,1,Norm,6
216837.0,32,CollgCr,house,Normal|WD,0,0.099579107505071,,2006,2,Norm,7
538000.0,5,StoneBr,house,Normal|WD,0,0.935251798561151,-0.1492805755395683,2010,3,Norm,8
134900.0,11,Sawyer,house,Normal|WD,0,-0.0007407407407407,0.0223880597014925,2009,2,Norm,5
102000.0,19,Edwards,house,Normal|COD,1,-0.162217659137577,,2006,2,Norm,4
107000.0,11,Edwards,house,Abnorml|WD,1,-0.1211498973305954,-0.0446428571428571,2010,2,Norm,6
114500.0,53,NAmes,house,Normal|COD,1,-0.1821428571428571,0.016453382084095,2007,1,Feedr,5
395000.0,18,NridgHt,house,Partial|New,1,0.2539682539682539,0.0079365079365079,2007,3,Norm,8
162000.0,13,Mitchel,house,Normal|WD,0,0.0553745928338762,-0.0030211480362537,2009,2,Norm,6
221500.0,32,CollgCr,house,Partial|New,1,0.1232251521298174,,2006,3,Norm,7
142500.0,17,Sawyer,house,Normal|WD,0,0.0555555555555555,,2006,2,Norm,5
144000.0,12,SawyerW,apartment,Normal|WD,0,-0.1995553085047248,0.2458820005989817,2007,2,Feedr,5
135000.0,11,Mitchel,apartment,Normal|WD,0,-0.1205211726384364,,2006,2,Norm,6
176000.0,19,Gilbert,house,Normal|WD,0,-0.0276243093922651,-0.0413633894622487,2007,2,Norm,7
175900.0,8,SawyerW,house,Normal|WD,0,-0.0222345747637576,,2006,2,Norm,6
187100.0,39,CollgCr,house,Normal|WD,0,-0.0512170385395537,0.0105263157894736,2009,2,Norm,7
165500.0,13,Mitchel,house,Normal|WD,0,0.0781758957654723,-0.0030211480362537,2009,2,Norm,5
128000.0,25,OldTown,house,Normal|WD,0,0.0756302521008403,0.1359649122807017,2008,0,Norm,6
161500.0,21,NWAmes,house,Normal|WD,0,-0.1170038272279934,0.0511363636363636,2009,2,Feedr,6
139000.0,14,OldTown,house,Normal|WD,0,0.1680672268907563,0.1298405466970387,2010,1,Artery,5
233000.0,13,SawyerW,house,Normal|WD,0,0.2951639799888827,-0.0373174689021092,2010,2,Norm,7
107900.0,25,OldTown,house,Normal|WD,0,-0.0932773109243697,0.1359649122807017,2008,1,Norm,4
187500.0,6,ClearCr,house,Normal|WD,0,-0.0636704119850187,0.1868421052631579,2007,2,Norm,6
160200.0,5,Blmngtn,house,Normal|WD,0,-0.1612565445026178,0.0025791191097051,2009,2,Norm,7
146800.0,11,Mitchel,house,Normal|WD,0,-0.0436482084690553,-0.1270358306188925,2007,2,Norm,6
269790.0,11,NoRidge,house,Normal|WD,0,-0.1051741293532338,0.0785714285714285,2007,2,Norm,7
225000.0,24,Somerst,house,Partial|New,1,-0.0022172949002217,0.2154308617234469,2007,2,Norm,8
194500.0,10,Gilbert,house,Normal|WD,0,0.074585635359116,0.0609966852707028,2008,2,Norm,7
171000.0,13,SawyerW,house,Normal|WD,0,-0.0494719288493607,-0.0373174689021092,2010,2,Norm,6
143500.0,17,Sawyer,house,Normal|WD,0,0.0629629629629629,-0.1456953642384106,2007,2,Norm,6
110000.0,50,NAmes,house,Abnorml|WD,1,-0.2142857142857142,0.0449640287769784,2008,1,Norm,5
485000.0,22,NridgHt,house,Partial|New,1,0.5396825396825397,-0.2375246047024723,2009,3,Norm,9
175000.0,2,SWISU,house,Normal|WD,0,0.2544802867383512,0.4506769825918762,2007,1,Feedr,5
200000.0,8,ClearCr,house,Normal|WD,0,-0.0012484394506866,-0.0354767184035476,2008,2,Feedr,6
109900.0,12,IDOTRR,house,Normal|WD,0,0.0669902912621359,0.0957746478873239,2007,2,Norm,4
189000.0,36,CollgCr,house,Normal|WD,0,-0.0415821501014198,-0.0574017527366355,2008,2,Norm,7
582933.0,22,NridgHt,house,Partial|New,1,0.8505809523809523,-0.2375246047024723,2009,3,Norm,9
118000.0,44,NAmes,house,Family|WD,1,-0.1571428571428571,,2006,1,Norm,5
227680.0,20,Somerst,house,Partial|New,1,0.0096674057649667,-0.0010882110469909,2008,2,Norm,7
135500.0,44,NAmes,house,Normal|WD,0,-0.0321428571428571,,2006,1,Norm,5
